id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-06-08|glados-04-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_04_part1_entry-1.wav,Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an 'unsatisfactory' mark on your official testing record followed by death. Good luck!,deadpan,1.0,Portal | Test Chambers 06-08,"GLaDOS,Portal,Test Chambers 06-08",,,GLaDOS,en,,GLaDOS_04_part1_entry-1.wav,https://i1.theportalwiki.net/img/5/5d/GLaDOS_04_part1_entry-1.wav,Portal,Test Chambers 06-08,Good. Now use the Aperture Science Unstationary Scaffold to reach the chamberlock.,Very impressive. Please note that any appearance of danger is merely a device to enhance your testing experience.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-06-08|glados-04-part1-success-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_04_part1_success-1.wav,Very impressive. Please note that any appearance of danger is merely a device to enhance your testing experience.,deadpan,1.0,Portal | Test Chambers 06-08,"GLaDOS,Portal,Test Chambers 06-08",,,GLaDOS,en,,GLaDOS_04_part1_success-1.wav,https://i1.theportalwiki.net/img/7/73/GLaDOS_04_part1_success-1.wav,Portal,Test Chambers 06-08,Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an 'unsatisfactory' mark on your official testing record followed by death. Good luck!,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_entry-1.wav,The Enrichment Center regrets to inform you that this next test is impossible.,deadpan,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_entry-1.wav,https://i1.theportalwiki.net/img/d/d0/GLaDOS_05_part1_entry-1.wav,Portal,Test Chambers 09-11,,Make no attempt to solve it.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-entry-2-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_entry-2.wav,Make no attempt to solve it.,deadpan,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_entry-2.wav,https://i1.theportalwiki.net/img/6/64/GLaDOS_05_part1_entry-2.wav,Portal,Test Chambers 09-11,The Enrichment Center regrets to inform you that this next test is impossible.,The Enrichment Center apologizes for this clearly broken test chamber.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-nag1-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_nag1-1.wav,The Enrichment Center apologizes for this clearly broken test chamber.,annoyed,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_nag1-1.wav,https://i1.theportalwiki.net/img/b/be/GLaDOS_05_part1_nag1-1.wav,Portal,Test Chambers 09-11,Make no attempt to solve it.,"Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-nag2-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_nag2-1.wav,"Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.",annoyed,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_nag2-1.wav,https://i1.theportalwiki.net/img/d/de/GLaDOS_05_part1_nag2-1.wav,Portal,Test Chambers 09-11,The Enrichment Center apologizes for this clearly broken test chamber.,"Frankly, this chamber was a mistake. If we were you, we would quit now.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-nag3-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_nag3-1.wav,"Frankly, this chamber was a mistake. If we were you, we would quit now.",annoyed,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_nag3-1.wav,https://i1.theportalwiki.net/img/d/de/GLaDOS_05_part1_nag3-1.wav,Portal,Test Chambers 09-11,"Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.","No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-nag4-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_nag4-1.wav,"No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.",deadpan,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_nag4-1.wav,https://i1.theportalwiki.net/img/f/f2/GLaDOS_05_part1_nag4-1.wav,Portal,Test Chambers 09-11,"Frankly, this chamber was a mistake. If we were you, we would quit now.",Quit now and cake will be served immediately.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-nag5-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_nag5-1.wav,Quit now and cake will be served immediately.,deadpan,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_nag5-1.wav,https://i1.theportalwiki.net/img/3/3d/GLaDOS_05_part1_nag5-1.wav,Portal,Test Chambers 09-11,"No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.",Fantastic! You remained resolute and resourceful in an atmosphere of extreme pessimism.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-05-part1-success-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_05_part1_success-1.wav,Fantastic! You remained resolute and resourceful in an atmosphere of extreme pessimism.,annoyed,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_05_part1_success-1.wav,https://i1.theportalwiki.net/img/5/56/GLaDOS_05_part1_success-1.wav,Portal,Test Chambers 09-11,Quit now and cake will be served immediately.,Hello again. To reiterate [slows down] our previous [speeds up] warning: This test [garbled speech] -ward momentum.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-06-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_06_part1_entry-1.wav,Hello again. To reiterate [slows down] our previous [speeds up] warning: This test [garbled speech] -ward momentum.,inquisitive,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_06_part1_entry-1.wav,https://i1.theportalwiki.net/img/9/92/GLaDOS_06_part1_entry-1.wav,Portal,Test Chambers 09-11,Fantastic! You remained resolute and resourceful in an atmosphere of extreme pessimism.,"Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-06-part1-success-1-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_06_part1_success_1-1.wav,"Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.",inquisitive,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_06_part1_success_1-1.wav,https://i1.theportalwiki.net/img/7/70/GLaDOS_06_part1_success_1-1.wav,Portal,Test Chambers 09-11,Hello again. To reiterate [slows down] our previous [speeds up] warning: This test [garbled speech] -ward momentum.,"Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-06-part1-success-2-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_06_part1_success_2-1.wav,"Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.",inquisitive,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_06_part1_success_2-1.wav,https://i1.theportalwiki.net/img/b/b1/GLaDOS_06_part1_success_2-1.wav,Portal,Test Chambers 09-11,"Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.",The Enrichment Center promises to always provide a safe testing environment.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-07-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_entry-1.wav,The Enrichment Center promises to always provide a safe testing environment.,deadpan,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_07_part1_entry-1.wav,https://i1.theportalwiki.net/img/7/7f/GLaDOS_07_part1_entry-1.wav,Portal,Test Chambers 09-11,"Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.","In dangerous testing environments, the Enrichment Center promises to always provide useful advice.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-07-part1-entry-2-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_entry-2.wav,"In dangerous testing environments, the Enrichment Center promises to always provide useful advice.",threatening,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_07_part1_entry-2.wav,https://i1.theportalwiki.net/img/d/d2/GLaDOS_07_part1_entry-2.wav,Portal,Test Chambers 09-11,The Enrichment Center promises to always provide a safe testing environment.,"For instance, the floor here will kill you - try to avoid it.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-07-part1-entry-3-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_entry-3.wav,"For instance, the floor here will kill you - try to avoid it.",threatening,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_07_part1_entry-3.wav,https://i1.theportalwiki.net/img/8/88/GLaDOS_07_part1_entry-3.wav,Portal,Test Chambers 09-11,"In dangerous testing environments, the Enrichment Center promises to always provide useful advice.","Through no fault of the Enrichment Center, you have managed to trap yourself in this room.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-07-part1-trapped-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_trapped-1.wav,"Through no fault of the Enrichment Center, you have managed to trap yourself in this room.",sarcastic,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_07_part1_trapped-1.wav,https://i1.theportalwiki.net/img/2/22/GLaDOS_07_part1_trapped-1.wav,Portal,Test Chambers 09-11,"For instance, the floor here will kill you - try to avoid it.",An escape hatch will open in three... Two... One.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-09-11|glados-07-part1-trapped-2-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_trapped-2.wav,An escape hatch will open in three... Two... One.,sarcastic,1.0,Portal | Test Chambers 09-11,"GLaDOS,Portal,Test Chambers 09-11",,,GLaDOS,en,,GLaDOS_07_part1_trapped-2.wav,https://i1.theportalwiki.net/img/b/b7/GLaDOS_07_part1_trapped-2.wav,Portal,Test Chambers 09-11,"Through no fault of the Enrichment Center, you have managed to trap yourself in this room.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|upgrading-the-handheld-portal-device|glados-07-part1-get-device-component-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_get_device_component-1.wav,The Device has been modified so that it can now manufacture two linked portals at once.,deadpan,1.0,Portal | Upgrading the Handheld Portal Device,"GLaDOS,Portal,Upgrading the Handheld Portal Device",,,GLaDOS,en,,GLaDOS_07_part1_get_device_component-1.wav,https://i1.theportalwiki.net/img/3/3c/GLaDOS_07_part1_get_device_component-1.wav,Portal,Upgrading the Handheld Portal Device,,"As part of an optional test protocol, we are pleased to present an amusing fact:",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|upgrading-the-handheld-portal-device|glados-07-part1-get-device-component-2-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_get_device_component-2.wav,"As part of an optional test protocol, we are pleased to present an amusing fact:",deadpan,1.0,Portal | Upgrading the Handheld Portal Device,"GLaDOS,Portal,Upgrading the Handheld Portal Device",,,GLaDOS,en,,GLaDOS_07_part1_get_device_component-2.wav,https://i1.theportalwiki.net/img/9/9b/GLaDOS_07_part1_get_device_component-2.wav,Portal,Upgrading the Handheld Portal Device,The Device has been modified so that it can now manufacture two linked portals at once.,The Device is now more valuable than the organs and combined incomes of everyone in [subject hometown here].,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|upgrading-the-handheld-portal-device|glados-07-part1-get-device-component-3-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part1_get_device_component-3.wav,The Device is now more valuable than the organs and combined incomes of everyone in [subject hometown here].,deadpan,1.0,Portal | Upgrading the Handheld Portal Device,"GLaDOS,Portal,Upgrading the Handheld Portal Device",,,GLaDOS,en,,GLaDOS_07_part1_get_device_component-3.wav,https://i1.theportalwiki.net/img/c/ce/GLaDOS_07_part1_get_device_component-3.wav,Portal,Upgrading the Handheld Portal Device,"As part of an optional test protocol, we are pleased to present an amusing fact:",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-07-part2-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part2_entry-1.wav,[garble] fling yourself. [garble] fling into sp- [bzzt],deadpan,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_07_part2_entry-1.wav,https://i1.theportalwiki.net/img/4/4f/GLaDOS_07_part2_entry-1.wav,Portal,Test Chambers 12-16,,Weeeeeeeeeeeeeeeeeeeeee[bzzt],https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-07-part2-success-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_07_part2_success-1.wav,Weeeeeeeeeeeeeeeeeeeeee[bzzt],deadpan,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_07_part2_success-1.wav,https://i1.theportalwiki.net/img/3/39/GLaDOS_07_part2_success-1.wav,Portal,Test Chambers 12-16,[garble] fling yourself. [garble] fling into sp- [bzzt],"Now that you are in control of both portals, this next test could take a very, VERY, long time.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-08-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_08_part1_entry-1.wav,"Now that you are in control of both portals, this next test could take a very, VERY, long time.",deadpan,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_08_part1_entry-1.wav,https://i1.theportalwiki.net/img/7/76/GLaDOS_08_part1_entry-1.wav,Portal,Test Chambers 12-16,Weeeeeeeeeeeeeeeeeeeeee[bzzt],"If you become light-headed from thirst, feel free to pass out.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-08-part1-entry-2-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_08_part1_entry-2.wav,"If you become light-headed from thirst, feel free to pass out.",deadpan,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_08_part1_entry-2.wav,https://i1.theportalwiki.net/img/4/43/GLaDOS_08_part1_entry-2.wav,Portal,Test Chambers 12-16,"Now that you are in control of both portals, this next test could take a very, VERY, long time.",An intubation associate will be dispatched to revive you with peptic salve and adrenaline.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-08-part1-entry-3-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_08_part1_entry-3.wav,An intubation associate will be dispatched to revive you with peptic salve and adrenaline.,deadpan,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_08_part1_entry-3.wav,https://i1.theportalwiki.net/img/c/c4/GLaDOS_08_part1_entry-3.wav,Portal,Test Chambers 12-16,"If you become light-headed from thirst, feel free to pass out.","As part of a previously mentioned required test protocol, we can no longer lie to you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
portal|test-chambers-12-16|glados-08-part1-success-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_08_part1_success-1.wav,"As part of a previously mentioned required test protocol, we can no longer lie to you.",inquisitive,1.0,Portal | Test Chambers 12-16,"GLaDOS,Portal,Test Chambers 12-16",,,GLaDOS,en,,GLaDOS_08_part1_success-1.wav,https://i1.theportalwiki.net/img/8/85/GLaDOS_08_part1_success-1.wav,Portal,Test Chambers 12-16,An intubation associate will be dispatched to revive you with peptic salve and adrenaline.,"When the testing is over, you will be missed.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
